airtable_id,print_id,source_kind,print_status,label_type,error_msg,created_at,claimed_by,claimed_at,printed_by,printed_at,pdf_path
recpKB9nylqFv0zUH,PRINT-260426-0zUH,product,Printed,Product_Package,,2026-04-26T23:27:19.000Z,trays,2026-04-26T23:27:26.969Z,trays,2026-04-26T23:27:27.707Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\trays\label_2026-04-26T23-27-26-969Z_recpKB9nylqFv0zUH.pdf
recpLaTLx6d5rANlG,PRINT-260519-ANlG,steri_sheet,Printed,Sterilizer_Sheet,,2026-05-19T18:36:17.000Z,default,2026-05-19T18:36:18.023Z,default,2026-05-19T18:36:20.052Z,
recpcFRVDtVyZ4BzY,PRINT-260428-4BzY,product,Printed,Product_Package,,2026-04-28T20:36:37.000Z,default,2026-04-28T20:36:55.614Z,default,2026-04-28T20:36:59.475Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\default\label_2026-04-28T20-36-55-613Z_recpcFRVDtVyZ4BzY.pdf
recpwSjjp5x8JXJ7n,PRINT-260513-XJ7n,steri_sheet,Printed,,,2026-05-13T16:47:39.000Z,default,2026-05-13T16:47:39.418Z,default,2026-05-13T16:47:41.351Z,
recq3xMtYEwlOKquP,PRINT-260514-KquP,lot,Printed,Bulk_Created,,2026-05-14T21:12:18.000Z,default,2026-05-14T21:12:19.740Z,default,2026-05-14T21:12:20.533Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\default\label_2026-05-14T21-12-19-734Z_recq3xMtYEwlOKquP.pdf
recqASemD3OhsjjYB,PRINT-260605-jjYB,product,Printed,Product_Package,,2026-06-05T19:29:53.000Z,default,2026-06-05T19:29:59.367Z,default,2026-06-05T19:30:00.021Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\default\label_2026-06-05T19-29-59-365Z_recqASemD3OhsjjYB.pdf
recqDzarRp3yavz95,PRINT-260505-vz95,product,Printed,Product_Package,,2026-05-05T18:23:52.000Z,trays,2026-05-05T18:23:59.228Z,trays,2026-05-05T18:24:00.202Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\trays\label_2026-05-05T18-23-59-225Z_recqDzarRp3yavz95.pdf
recqRZl87IMrvKtEU,PRINT-260428-KtEU,product,Printed,Product_Package,,2026-04-28T18:42:35.000Z,default,2026-04-28T18:42:36.295Z,default,2026-04-28T18:42:37.089Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\default\label_2026-04-28T18-42-36-293Z_recqRZl87IMrvKtEU.pdf
recqZ1D02BmOm0NxR,PRINT-260605-0NxR,product,Printed,Product_Package,,2026-06-05T19:45:11.000Z,default,2026-06-05T19:45:15.399Z,default,2026-06-05T19:45:16.078Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\default\label_2026-06-05T19-45-15-398Z_recqZ1D02BmOm0NxR.pdf
recqtwtxFJgKu8OCH,PRINT-260428-8OCH,product,Printed,Product_Package,,2026-04-28T18:48:01.000Z,default,2026-04-28T18:48:09.703Z,default,2026-04-28T18:48:10.342Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\default\label_2026-04-28T18-48-09-702Z_recqtwtxFJgKu8OCH.pdf
recr25dc2HJH49rG8,PRINT-260614-9rG8,product,Printed,Product_Package,,2026-06-14T21:05:15.000Z,trays,2026-06-14T21:05:23.892Z,trays,2026-06-14T21:05:24.556Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\trays\label_2026-06-14T21-05-23-890Z_recr25dc2HJH49rG8.pdf
recrja400ccPuGIcX,PRINT-260419-GIcX,product,Printed,Product_Package,,2026-04-19T19:55:06.000Z,trays,2026-04-19T19:55:13.195Z,trays,2026-04-19T19:55:13.835Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\trays\label_2026-04-19T19-55-13-194Z_recrja400ccPuGIcX.pdf
recrl3ypYcTMGsKOG,PRINT-260605-sKOG,product,Printed,Product_Package,,2026-06-05T19:28:38.000Z,default,2026-06-05T19:29:25.564Z,default,2026-06-05T19:29:26.272Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\default\label_2026-06-05T19-29-25-563Z_recrl3ypYcTMGsKOG.pdf
recrnpcdE8QofGPdl,PRINT-260516-GPdl,lot,Printed,Bulk_Created,,2026-05-16T23:40:31.000Z,default,2026-05-16T23:40:36.633Z,default,2026-05-16T23:40:37.276Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\default\label_2026-05-16T23-40-36-632Z_recrnpcdE8QofGPdl.pdf
rectjBA7pFOKCbQn7,PRINT-260514-bQn7,lot,Printed,Bulk_Created,,2026-05-14T21:12:17.000Z,default,2026-05-14T21:12:20.805Z,default,2026-05-14T21:12:21.586Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\default\label_2026-05-14T21-12-20-805Z_rectjBA7pFOKCbQn7.pdf
rectr3PAqL59fRCGG,PRINT-260512-RCGG,lot,Printed,Grain_Inoculated,,2026-05-12T19:39:10.000Z,default,2026-05-12T19:39:18.628Z,default,2026-05-12T19:39:19.292Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\default\label_2026-05-12T19-39-18-627Z_rectr3PAqL59fRCGG.pdf
recu8PVvrfSBZtWTq,PRINT-260516-tWTq,lot,Printed,Bulk_Created,,2026-05-16T23:42:45.000Z,default,2026-05-16T23:42:55.232Z,default,2026-05-16T23:42:55.922Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\default\label_2026-05-16T23-42-55-231Z_recu8PVvrfSBZtWTq.pdf
recuraeo2fXphvLBg,PRINT-260509-vLBg,product,Printed,Product_Package,,2026-05-09T12:39:04.000Z,trays,2026-05-09T12:39:07.314Z,trays,2026-05-09T12:39:08.064Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\trays\label_2026-05-09T12-39-07-312Z_recuraeo2fXphvLBg.pdf
recvB9OXzYYEZ2ryb,PRINT-260525-2ryb,steri_sheet,Printed,Sterilizer_Sheet,,2026-05-25T18:58:08.000Z,default,2026-05-25T18:58:13.640Z,default,2026-05-25T18:58:16.214Z,
recvK6UH1SP67RdLK,PRINT-260614-RdLK,product,Printed,Product_Package,,2026-06-14T21:03:19.000Z,trays,2026-06-14T21:03:19.262Z,trays,2026-06-14T21:03:19.908Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\trays\label_2026-06-14T21-03-19-260Z_recvK6UH1SP67RdLK.pdf
recvw8KLDsd5Vxknv,PRINT-260512-xknv,lot,Printed,Cordyceps_Substrate_Inoculated,,2026-05-12T15:29:16.000Z,default,2026-05-12T15:29:18.514Z,default,2026-05-12T15:29:19.226Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\default\label_2026-05-12T15-29-18-512Z_recvw8KLDsd5Vxknv.pdf
recwWPvSyItiSSDkB,PRINT-260428-SDkB,product,Printed,Product_Package,,2026-04-28T18:51:42.000Z,default,2026-04-28T18:51:47.899Z,default,2026-04-28T18:51:48.574Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\default\label_2026-04-28T18-51-47-897Z_recwWPvSyItiSSDkB.pdf
recx9tWuNv9YrD7AW,PRINT-260505-D7AW,product,Printed,Product_Package,,2026-05-05T19:34:27.000Z,trays,2026-05-05T19:34:26.879Z,trays,2026-05-05T19:34:27.663Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\trays\label_2026-05-05T19-34-26-877Z_recx9tWuNv9YrD7AW.pdf
recxG9ehJCJYTWpE7,PRINT-260614-WpE7,product,Printed,Product_Package,,2026-06-14T21:04:09.000Z,trays,2026-06-14T21:04:11.310Z,trays,2026-06-14T21:04:11.930Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\trays\label_2026-06-14T21-04-11-309Z_recxG9ehJCJYTWpE7.pdf
recyFkt01c5gjg38t,PRINT-260614-g38t,product,Printed,Product_Package,,2026-06-14T21:06:13.000Z,trays,2026-06-14T21:06:15.983Z,trays,2026-06-14T21:06:16.636Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\trays\label_2026-06-14T21-06-15-981Z_recyFkt01c5gjg38t.pdf
recyQyUtGTzJ2oeC4,PRINT-260512-oeC4,lot,Printed,Bulk_Created,,2026-05-12T22:44:37.000Z,default,2026-05-12T22:44:42.539Z,default,2026-05-12T22:44:43.222Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\default\label_2026-05-12T22-44-42-539Z_recyQyUtGTzJ2oeC4.pdf
recyTlRU5GHeR0dB9,PRINT-260502-0dB9,product,Printed,Product_Package,,2026-05-02T17:19:03.000Z,trays,2026-05-02T17:19:07.023Z,trays,2026-05-02T17:19:07.818Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\trays\label_2026-05-02T17-19-07-021Z_recyTlRU5GHeR0dB9.pdf
recz1lgpi9b4r9UHy,PRINT-260604-9UHy,product,Printed,Product_Package,,2026-06-04T15:38:55.000Z,default,2026-06-04T15:39:11.378Z,default,2026-06-04T15:39:15.222Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\default\label_2026-06-04T15-39-11-377Z_recz1lgpi9b4r9UHy.pdf
recz7nAmYc20GG1Xm,PRINT-260516-G1Xm,lot,Printed,Bulk_Created,,2026-05-16T23:41:30.000Z,default,2026-05-16T23:41:39.836Z,default,2026-05-16T23:41:40.515Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\default\label_2026-05-16T23-41-39-835Z_recz7nAmYc20GG1Xm.pdf
reczxbkmQw2yicUXF,PRINT-260616-cUXF,steri_sheet,Printed,Sterilizer_Sheet,,2026-06-16T16:51:31.000Z,default,2026-06-16T16:51:40.109Z,default,2026-06-16T16:51:44.063Z,
