airtable_id,lot_id,item_name_mat,qty,unit_size,status,parents_json,operator,created_at,use_by,action,item_category_mat,process_type_mat,strain_species_strain_mat,vendor_name_mat,lc_volume_ml,output_count,fruiting_goal,flush_no,harvest_weight_g,notes,syringe_count,source_type,vendor_name,vendor_batch,received_date,total_volume_ml,ui_error,ui_error_at,remaining_volume_ml,fresh_tray_count,frozen_tray_count,casing_applied_at,casing_notes,casing_qty_used_g,label_template,override_inoc_time,inoculated_at,override_spawn_time,spawned_at,sterilized_at,plate_count,plate_group_id,retired_at,beganfruiting_at,firstharvested_at,lastharvested_at
rec4OBP6yslXcGRI4,LOT-260624-GRI4,Spawn Bag,1,1.5,Sterilized,,operator2.email.address@mybusiness.com,2026-06-24T22:04:28.000Z,2026-09-24,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-24T22:04:27.843Z,,,,,,
rec4QF0LSv1qIKWqg,LOT-260519-KWqg,Masters Mix 75/25,1,7.5,Retired,,operator1.email.address@mybusiness.com,2026-05-19T18:36:16.000Z,2026-08-19,,substrate,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-19T18:36:15.927Z,,,2026-07-13T21:00:19.675Z,,,
rec4Uj5VnzfJf2VPo,LOT-260716-2VPo,Hardwood Substrate Bag,1,2.5,Sterilized,,operator1.email.address@mybusiness.com,2026-07-16T19:09:20.000Z,2026-10-16,,substrate,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-16T19:09:00.000Z,,,,,,
rec4oLI79L9qNB68Z,LOT-260616-B68Z,Wild Bird Seed,1,1.75,Consumed,,operator1.email.address@mybusiness.com,2026-06-16T16:51:28.000Z,2026-09-15,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-15T16:51:00.000Z,,,,,,
rec4p9Db7z1zpCA9a,LOT-260716-CA9a,Hardwood Substrate Bag,1,2.5,Sterilized,,operator1.email.address@mybusiness.com,2026-07-16T19:09:20.000Z,2026-10-16,,substrate,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-16T19:09:00.000Z,,,,,,
rec4rc5rjKCi7NDUv,LOT-260616-NDUv,Wild Bird Seed,1,1.75,Consumed,,operator1.email.address@mybusiness.com,2026-06-16T16:51:28.000Z,2026-09-15,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-15T16:51:00.000Z,,,,,,
rec52IiCvElVtS3ev,LOT-260716-S3ev,Hardwood Substrate Bag,1,2.5,Sterilized,,operator1.email.address@mybusiness.com,2026-07-16T19:09:20.000Z,2026-10-16,,substrate,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-16T19:09:00.000Z,,,,,,
rec6EZ3Bj2890D8Xu,LOT-260716-D8Xu,Hardwood Substrate Bag,1,2.5,Sterilized,,operator1.email.address@mybusiness.com,2026-07-16T19:09:20.000Z,2026-10-16,,substrate,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-16T19:09:00.000Z,,,,,,
rec6Fc3fiYmEnlQzd,LOT-260706-lQzd,Large Masters Mix 75/25,1,8.5,Colonizing,"[""recz4jMWuvWAQbc8D"",""recCz4rOB1BVEvIgI"",""rec4yeZBeQ9LhH9el""]",,2026-07-06T20:17:19.000Z,2026-10-06,,fruiting_block,,Blue Oyster,Fungaia,,,,,,,,,,,,,,,,,,,,,Bulk_Created,,,,2026-07-06T20:17:00.000Z,,,,,,,
rec6aa0uS3gzxGQJD,LOT-260716-GQJD,Hardwood Substrate Bag,1,7.5,Sterilized,,operator1.email.address@mybusiness.com,2026-07-16T19:09:41.000Z,2026-10-16,,substrate,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-16T19:09:00.000Z,,,,,,
rec6mm1yfRZV0Jqvx,LOT-260616-Jqvx,Wild Bird Seed,1,1.75,Sterilized,,operator1.email.address@mybusiness.com,2026-06-16T16:51:28.000Z,2026-09-15,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-15T16:51:00.000Z,,,,,,
rec7F7THmBRnktbWx,LOT-260716-tbWx,Hardwood Substrate Bag,1,7.5,Sterilized,,operator1.email.address@mybusiness.com,2026-07-16T19:09:41.000Z,2026-10-16,,substrate,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-16T19:09:00.000Z,,,,,,
rec7z6nOIDrst4LAY,LOT-260624-4LAY,Spawn Bag,1,1.5,Sterilized,,operator2.email.address@mybusiness.com,2026-06-24T22:04:28.000Z,2026-09-24,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-24T22:04:27.843Z,,,,,,
rec9EerbKzs9DhNXW,LOT-260616-hNXW,Wild Bird Seed,1,1.75,Sterilized,,operator1.email.address@mybusiness.com,2026-06-16T16:51:28.000Z,2026-09-15,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-15T16:51:00.000Z,,,,,,
rec9L06DeDQ6IuaOT,LOT-260616-uaOT,Wild Bird Seed,1,1.75,Sterilized,,operator1.email.address@mybusiness.com,2026-06-16T16:51:28.000Z,2026-09-15,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-15T16:51:00.000Z,,,,,,
rec9yiBRxlKBdMiGH,LOT-260616-MiGH,Wild Bird Seed,1,1.75,Sterilized,,operator1.email.address@mybusiness.com,2026-06-16T16:51:28.000Z,2026-09-15,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-15T16:51:00.000Z,,,,,,
recA1cEC9hIc7MXzp,LOT-260706-MXzp,Large Masters Mix 75/25,1,8.5,Colonizing,"[""reccNKmQ81Gw9tdqs"",""rec20crkKcED5G637"",""recFr4uYO9qmWoGlJ""]",,2026-07-06T20:16:47.000Z,2026-10-06,,fruiting_block,,Chestnut,Fungaia,,,,,,,,,,,,,,,,,,,,,Bulk_Created,,,,2026-07-06T20:11:00.000Z,,,,,,,
recA5hUFz1FetrJnS,LOT-260525-rJnS,Coco Verm Gypsum,1,5,Consumed,,operator1.email.address@mybusiness.com,2026-05-25T18:58:07.000Z,2026-08-25,,substrate,Pasteurize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-25T18:58:06.442Z,,,,,,
recAAEjZeL3m5X9hB,LOT-260629-X9hB,CVG Substrate Bag,1,5,Sterilized,,,2026-06-29T20:53:10.000Z,2026-09-29,,substrate,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-29T20:53:00.000Z,,,,,,
recArAEsTvuIqOP2L,LOT-260629-OP2L,CVG Substrate Bag,1,5,Consumed,,,2026-06-29T20:53:10.000Z,2026-09-29,,substrate,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-29T20:53:00.000Z,,,,,,
recB1gDpfWRofdCyo,LOT-260616-dCyo,Wild Bird Seed,1,1.75,Sterilized,,operator1.email.address@mybusiness.com,2026-06-16T16:51:28.000Z,2026-09-15,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-15T16:51:00.000Z,,,,,,
recBA0b4p7yCmn03H,LOT-260519-n03H,Masters Mix 75/25,1,7.5,Retired,,operator1.email.address@mybusiness.com,2026-05-19T18:36:16.000Z,2026-08-19,,substrate,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-19T18:36:15.927Z,,,2026-07-13T21:00:20.757Z,,,
recBEUiMv5eUCTaB2,LOT-260616-TaB2,Wild Bird Seed,1,1.75,Sterilized,,operator1.email.address@mybusiness.com,2026-06-16T16:51:28.000Z,2026-09-15,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-15T16:51:00.000Z,,,,,,
recBEe3LS4QiH5C7j,LOT-260616-5C7j,Wild Bird Seed,1,1.75,Sterilized,,operator1.email.address@mybusiness.com,2026-06-16T16:51:28.000Z,2026-09-15,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-15T16:51:00.000Z,,,,,,
recBNpxd36PTxrmAM,LOT-260622-rmAM,Coco Verm Gypsum,1,5,Pasteurized,,operator1.email.address@mybusiness.com,2026-06-22T16:35:31.000Z,2026-09-22,,substrate,Pasteurize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-22T16:35:00.000Z,,,,,,
recBPx5P1SpV9OQBL,LOT-260716-OQBL,Hardwood Substrate Bag,1,7.5,Sterilized,,operator1.email.address@mybusiness.com,2026-07-16T19:09:41.000Z,2026-10-16,,substrate,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-16T19:09:00.000Z,,,,,,
recBQ1BCwvv19mmQl,LOT-260624-mmQl,Spawn Bag,1,1.5,Sterilized,,operator2.email.address@mybusiness.com,2026-06-24T22:04:28.000Z,2026-09-24,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-24T22:04:27.843Z,,,,,,
recBXsoAmyR34PeAt,LOT-260624-PeAt,Spawn Bag,1,1.5,Sterilized,,operator2.email.address@mybusiness.com,2026-06-24T22:04:28.000Z,2026-09-24,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-24T22:04:27.843Z,,,,,,
recCb5n7AOjzD67Er,LOT-260716-67Er,Hardwood Substrate Bag,1,2.5,Sterilized,,operator1.email.address@mybusiness.com,2026-07-16T19:09:20.000Z,2026-10-16,,substrate,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-16T19:09:00.000Z,,,,,,
recDO1ruyZ5shDVss,LOT-260616-DVss,Wild Bird Seed,1,1.75,Sterilized,,operator1.email.address@mybusiness.com,2026-06-16T16:51:28.000Z,2026-09-15,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-15T16:51:00.000Z,,,,,,
recEzw36CoJblPJXI,LOT-260624-PJXI,Spawn Bag,1,1.5,Sterilized,,operator2.email.address@mybusiness.com,2026-06-24T22:04:28.000Z,2026-09-24,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-24T22:04:27.843Z,,,,,,
recGJ6ZVsuDPmH6U3,LOT-260629-H6U3,CVG Substrate Bag,1,5,Sterilized,,,2026-06-29T20:53:10.000Z,2026-09-29,,substrate,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-29T20:53:00.000Z,,,,,,
recH2LOLClpxeE3zO,LOT-260713-E3zO,Small Masters Mix 75/25,1,3.1666666666666665,Colonizing,"[""recuFurbEVrwWYrz8"",""recmFku57yRtfqkub"",""receL0vTHMoY5B30M"",""recp7KLAsLcPgLVDJ""]",,2026-07-13T20:58:53.000Z,2026-10-13,,fruiting_block,,Lion’s Mane,MYYCO,,,,,,,,,,,,,,,,,,,,,Bulk_Created,,,,2026-07-13T20:58:00.000Z,,,,,,,
recHAOR5eDiAccMlT,LOT-260624-cMlT,Spawn Bag,1,1.5,Sterilized,,operator2.email.address@mybusiness.com,2026-06-24T22:04:28.000Z,2026-09-24,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-24T22:04:27.843Z,,,,,,
recHY0lhyfXCMAWdV,LOT-260622-AWdV,Coco Verm Gypsum,1,5,Pasteurized,,operator1.email.address@mybusiness.com,2026-06-22T16:35:31.000Z,2026-09-22,,substrate,Pasteurize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-22T16:35:00.000Z,,,,,,
recHg7kSIq1b9s5QP,LOT-260629-s5QP,All-in-One Bag,1,5,Sterilized,,operator2.email.address@mybusiness.com,2026-06-29T20:52:44.000Z,,,all_in_one_bag,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-29T20:52:43.485Z,,,,,,
recIZMdTl2YCcPCxQ,LOT-260716-PCxQ,Hardwood Substrate Bag,1,7.5,Sterilized,,operator1.email.address@mybusiness.com,2026-07-16T19:09:41.000Z,2026-10-16,,substrate,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-16T19:09:00.000Z,,,,,,
recIuHYUmF1q1F4ex,LOT-260716-F4ex,Hardwood Substrate Bag,1,7.5,Sterilized,,operator1.email.address@mybusiness.com,2026-07-16T19:09:41.000Z,2026-10-16,,substrate,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-16T19:09:00.000Z,,,,,,
recIuUpWM4VtZkQ24,LOT-260716-kQ24,Fruiting Block,1,3.1666666666666665,Colonizing,"[""rec3j4FEb64EiScwX"",""rec0t4tXf7pubsWcD"",""recOebh3B6AuifYKs"",""recnYBktdkxdyESip""]",,2026-07-16T19:32:59.000Z,2026-10-16,,fruiting_block,,Lion’s Mane,Fungaia,,,,,,,,,,,,,,,,,,,,,Bulk_Created,,,,2026-07-16T19:32:58.425Z,,,,,,,
recJ5nNtOEQ5bUFH2,LOT-260616-UFH2,Wild Bird Seed,1,1.75,Sterilized,,operator1.email.address@mybusiness.com,2026-06-16T16:51:28.000Z,2026-09-15,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-15T16:51:00.000Z,,,,,,
recJ9apcaFgcCboZF,LOT-260716-boZF,Hardwood Substrate Bag,1,2.5,Consumed,,operator1.email.address@mybusiness.com,2026-07-16T19:09:20.000Z,2026-10-16,,substrate,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-16T19:09:00.000Z,,,,,,
recJXWWwar8l9BvYp,LOT-260616-BvYp,Wild Bird Seed,1,1.75,Sterilized,,operator1.email.address@mybusiness.com,2026-06-16T16:51:28.000Z,2026-09-15,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-15T16:51:00.000Z,,,,,,
recJXkwdqOWh7DQO2,LOT-260629-DQO2,All-in-One Bag,1,3,Sterilized,,operator2.email.address@mybusiness.com,2026-06-29T20:52:54.000Z,,,all_in_one_bag,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-29T20:52:53.810Z,,,,,,
recKBrbqslqu78ApW,LOT-260716-8ApW,Hardwood Substrate Bag,1,2.5,Sterilized,,operator1.email.address@mybusiness.com,2026-07-16T19:09:20.000Z,2026-10-16,,substrate,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-16T19:09:00.000Z,,,,,,
recKhtUUrmcFvQQ80,LOT-260616-QQ80,Wild Bird Seed,1,1.75,Sterilized,,operator1.email.address@mybusiness.com,2026-06-16T16:51:28.000Z,2026-09-15,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-15T16:51:00.000Z,,,,,,
recKrk9ibdKjBoUsI,LOT-260616-oUsI,Wild Bird Seed,1,1.75,Sterilized,,operator1.email.address@mybusiness.com,2026-06-16T16:51:28.000Z,2026-09-15,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-15T16:51:00.000Z,,,,,,
recKxxfzpa3mMcn0V,LOT-260624-cn0V,Spawn Bag,1,1.5,Sterilized,,operator2.email.address@mybusiness.com,2026-06-24T22:04:28.000Z,2026-09-24,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-24T22:04:27.843Z,,,,,,
recL1ZrJ20r94Q6Jr,LOT-260525-Q6Jr,Coco Verm Gypsum,1,5,Consumed,,operator1.email.address@mybusiness.com,2026-05-25T18:58:07.000Z,2026-08-25,,substrate,Pasteurize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-25T18:58:06.442Z,,,,,,
recLxbYolvrzsPB1s,LOT-260519-PB1s,Masters Mix 75/25,1,7.5,Retired,,operator1.email.address@mybusiness.com,2026-05-19T18:36:16.000Z,2026-08-19,,substrate,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-19T18:36:15.927Z,,,2026-07-13T21:00:51.230Z,,,
recMYXLsY6O8DTZLQ,LOT-260624-TZLQ,Spawn Bag,1,1.5,Sterilized,,operator2.email.address@mybusiness.com,2026-06-24T22:04:28.000Z,2026-09-24,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-24T22:04:27.843Z,,,,,,
recMk624t2UdwEOLI,LOT-260616-EOLI,Wild Bird Seed,1,1.75,Sterilized,,operator1.email.address@mybusiness.com,2026-06-16T16:51:28.000Z,2026-09-15,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-15T16:51:00.000Z,,,,,,
recMyorV9vFyHTgce,LOT-260622-Tgce,Coco Verm Gypsum,1,5,Pasteurized,,operator1.email.address@mybusiness.com,2026-06-22T16:35:31.000Z,2026-09-22,,substrate,Pasteurize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-22T16:35:00.000Z,,,,,,
recNNzT8FZIc94UDu,LOT-260624-4UDu,Spawn Bag,1,1.5,Sterilized,,operator2.email.address@mybusiness.com,2026-06-24T22:04:28.000Z,2026-09-24,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-24T22:04:27.843Z,,,,,,
recO5KoRn7EFWyznB,LOT-260624-yznB,All-in-One Bag,1,5,Sterilized,,operator2.email.address@mybusiness.com,2026-06-24T22:15:42.000Z,,,all_in_one_bag,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-24T22:15:41.781Z,,,,,,
recOcbDldTKj2rSiB,LOT-260716-rSiB,Fruiting Block,1,3.1666666666666665,Colonizing,"[""recflofAblWGLAYo4"",""recg3oW0OvDVnyTL6"",""recPZ9TWSnPW84Aqy"",""reczAOAVJ591qCoFp""]",,2026-07-16T19:31:13.000Z,2026-10-16,,fruiting_block,,Chestnut,Fungaia,,,,,,,,,,,,,,,,,,,,,Bulk_Created,,,,2026-07-16T19:31:12.371Z,,,,,,,
recOebh3B6AuifYKs,LOT-260716-fYKs,Hardwood Substrate Bag,1,2.5,Consumed,,operator1.email.address@mybusiness.com,2026-07-16T19:09:20.000Z,2026-10-16,,substrate,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-16T19:09:00.000Z,,,,,,
recPZ9TWSnPW84Aqy,LOT-260716-4Aqy,Hardwood Substrate Bag,1,2.5,Consumed,,operator1.email.address@mybusiness.com,2026-07-16T19:09:20.000Z,2026-10-16,,substrate,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-16T19:09:00.000Z,,,,,,
recPuIpwjVXZLMpoj,LOT-260624-Mpoj,Spawn Bag,1,1.5,Sterilized,,operator2.email.address@mybusiness.com,2026-06-24T22:04:28.000Z,2026-09-24,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-24T22:04:27.843Z,,,,,,
recQ48QM2SOxGr5q6,LOT-260622-r5q6,Coco Verm Gypsum,1,5,Pasteurized,,operator1.email.address@mybusiness.com,2026-06-22T16:35:31.000Z,2026-09-22,,substrate,Pasteurize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-22T16:35:00.000Z,,,,,,
recQCw2tD2D8dThGJ,LOT-260523-ThGJ,Wild Bird Seed,1,2,Retired,,operator1.email.address@mybusiness.com,2026-05-23T19:07:28.000Z,2026-08-23,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-23T19:07:25.243Z,,,2026-06-19T19:06:43.733Z,,,
recQL1ba8bpOBG5hp,LOT-260616-G5hp,Wild Bird Seed,1,1.75,Sterilized,,operator1.email.address@mybusiness.com,2026-06-16T16:51:28.000Z,2026-09-15,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-15T16:51:00.000Z,,,,,,
recQPzYNkzfXRQeUk,LOT-260616-QeUk,Wild Bird Seed,1,1.75,Sterilized,,operator1.email.address@mybusiness.com,2026-06-16T16:51:28.000Z,2026-09-15,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-15T16:51:00.000Z,,,,,,
recQST9Vx5j2Tr9R2,LOT-260716-r9R2,Hardwood Substrate Bag,1,2.5,Consumed,,operator1.email.address@mybusiness.com,2026-07-16T19:09:20.000Z,2026-10-16,,substrate,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-16T19:09:00.000Z,,,,,,
recQrKnDoXaXzauZP,LOT-260616-auZP,Wild Bird Seed,1,1.75,Sterilized,,operator1.email.address@mybusiness.com,2026-06-16T16:51:28.000Z,2026-09-15,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-15T16:51:00.000Z,,,,,,
recRVieeEy7V1A2oH,LOT-260624-A2oH,Spawn Bag,1,1.5,Sterilized,,operator2.email.address@mybusiness.com,2026-06-24T22:04:28.000Z,2026-09-24,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-24T22:04:27.843Z,,,,,,
recRb0vUXAp6XnoaL,LOT-260616-noaL,Wild Bird Seed,1,1.75,Sterilized,,operator1.email.address@mybusiness.com,2026-06-16T16:51:28.000Z,2026-09-15,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-15T16:51:00.000Z,,,,,,
recSLVWNUGT7WBO84,LOT-260616-BO84,Wild Bird Seed,1,1.75,Sterilized,,operator1.email.address@mybusiness.com,2026-06-16T16:51:28.000Z,2026-09-15,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-15T16:51:00.000Z,,,,,,
recT36veqmyLuMyCf,LOT-260716-MyCf,Hardwood Substrate Bag,1,2.5,Sterilized,,operator1.email.address@mybusiness.com,2026-07-16T19:09:20.000Z,2026-10-16,,substrate,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-07-16T19:09:00.000Z,,,,,,
recT9NdvFU8PiJ9in,LOT-260525-J9in,Coco Verm Gypsum,1,5,Consumed,,operator1.email.address@mybusiness.com,2026-05-25T18:58:07.000Z,2026-08-25,,substrate,Pasteurize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-05-25T18:58:06.442Z,,,,,,
recTAIrKrJWH6SHP7,LOT-260622-SHP7,Coco Verm Gypsum,1,5,Pasteurized,,operator1.email.address@mybusiness.com,2026-06-22T16:35:31.000Z,2026-09-22,,substrate,Pasteurize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-22T16:35:00.000Z,,,,,,
recTCNIK9Yo3hovk4,LOT-260616-ovk4,Wild Bird Seed,1,1.75,Sterilized,,operator1.email.address@mybusiness.com,2026-06-16T16:51:28.000Z,2026-09-15,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-15T16:51:00.000Z,,,,,,
recTEJwkdNN6hSvcJ,LOT-260713-SvcJ,Small Masters Mix 75/25,1,3.1666666666666665,Colonizing,"[""recuFurbEVrwWYrz8"",""recmFku57yRtfqkub"",""receL0vTHMoY5B30M"",""recp7KLAsLcPgLVDJ""]",,2026-07-13T20:58:53.000Z,2026-10-13,,fruiting_block,,Lion’s Mane,MYYCO,,,,,,,,,,,,,,,,,,,,,Bulk_Created,,,,2026-07-13T20:58:00.000Z,,,,,,,
recTdtwLo8Msk7ahC,LOT-260616-7ahC,Wild Bird Seed,1,1.75,Sterilized,,operator1.email.address@mybusiness.com,2026-06-16T16:51:28.000Z,2026-09-15,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-15T16:51:00.000Z,,,,,,
recUFG8B3wbTal8EG,LOT-260624-l8EG,Spawn Bag,1,1.5,Sterilized,,operator2.email.address@mybusiness.com,2026-06-24T22:04:28.000Z,2026-09-24,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-24T22:04:27.843Z,,,,,,
recUNebjseeNPKaYQ,LOT-260624-KaYQ,Spawn Bag,1,1.5,Sterilized,,operator2.email.address@mybusiness.com,2026-06-24T22:04:28.000Z,2026-09-24,,grain,Sterilize,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026-06-24T22:04:27.843Z,,,,,,
