airtable_id,print_id,source_kind,print_status,label_type,error_msg,created_at,claimed_by,claimed_at,printed_by,printed_at,pdf_path
recbL9IYeleyafLQ6,PRINT-260604-fLQ6,product,Printed,Product_Package,,2026-06-04T15:39:19.000Z,default,2026-06-04T15:39:25.806Z,default,2026-06-04T15:39:29.688Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\default\label_2026-06-04T15-39-25-803Z_recbL9IYeleyafLQ6.pdf
recbvATOFG47RiTLB,PRINT-260624-iTLB,steri_sheet,Printed,Sterilizer_Sheet,,2026-06-24T22:04:31.000Z,default,2026-06-24T22:04:32.820Z,default,2026-06-24T22:04:35.832Z,
reccuOjtP6ZWYTmUk,PRINT-260713-TmUk,product,Printed,Product_Package_Sample,,2026-07-13T22:29:17.000Z,default,2026-07-13T22:29:29.020Z,default,2026-07-13T22:29:29.659Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\default\label_2026-07-13T22-29-29-019Z_reccuOjtP6ZWYTmUk.pdf
recdHuR3fahHG6J5O,PRINT-260716-6J5O,lot,Printed,Bulk_Created,,2026-07-16T19:31:19.000Z,default,2026-07-16T19:31:27.319Z,default,2026-07-16T19:31:28.038Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\default\label_2026-07-16T19-31-27-318Z_recdHuR3fahHG6J5O.pdf
recdSmx58gkB66zl9,PRINT-260619-6zl9,product,Printed,Product_Package,,2026-06-19T19:07:18.000Z,default,2026-06-19T19:07:29.755Z,default,2026-06-19T19:07:30.403Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\default\label_2026-06-19T19-07-29-755Z_recdSmx58gkB66zl9.pdf
recduDfmSDHrL9pgG,PRINT-260706-9pgG,lot,Printed,Bulk_Created,,2026-07-06T20:17:24.000Z,default,2026-07-06T20:17:27.158Z,default,2026-07-06T20:17:27.795Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\default\label_2026-07-06T20-17-27-157Z_recduDfmSDHrL9pgG.pdf
rece55Y5Db1ySZ6iu,PRINT-260523-Z6iu,steri_sheet,Printed,Sterilizer_Sheet,,2026-05-23T19:07:30.000Z,default,2026-05-23T19:07:39.702Z,default,2026-05-23T19:07:43.984Z,
recehDGF4E5blJc54,PRINT-260701-Jc54,product,Printed,Product_Package,,2026-07-01T22:10:01.000Z,trays,2026-07-01T22:10:04.109Z,trays,2026-07-01T22:10:04.795Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\trays\label_2026-07-01T22-10-04-107Z_recehDGF4E5blJc54.pdf
recfP2YFJQrDo5K14,PRINT-260716-5K14,lot,Printed,Bulk_Created,,2026-07-16T19:33:05.000Z,default,2026-07-16T19:33:15.412Z,default,2026-07-16T19:33:16.052Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\default\label_2026-07-16T19-33-15-411Z_recfP2YFJQrDo5K14.pdf
recg3dKknTbNBuYtr,PRINT-260701-uYtr,product,Printed,Product_Package,,2026-07-01T22:08:39.000Z,trays,2026-07-01T22:08:40.536Z,trays,2026-07-01T22:08:41.453Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\trays\label_2026-07-01T22-08-40-532Z_recg3dKknTbNBuYtr.pdf
recg4JgkFA66tL4ZW,PRINT-260605-L4ZW,product,Printed,Product_Package,,2026-06-05T19:33:46.000Z,default,2026-06-05T19:33:53.758Z,default,2026-06-05T19:33:54.495Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\default\label_2026-06-05T19-33-53-757Z_recg4JgkFA66tL4ZW.pdf
reci6eXxRhwiVmGjw,PRINT-260716-mGjw,lot,Printed,Bulk_Created,,2026-07-16T19:31:22.000Z,default,2026-07-16T19:31:28.240Z,default,2026-07-16T19:31:28.982Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\default\label_2026-07-16T19-31-28-238Z_reci6eXxRhwiVmGjw.pdf
recj42sdSdihE7NFX,PRINT-260619-7NFX,product,Printed,Product_Package,,2026-06-19T19:07:32.000Z,default,2026-06-19T19:07:40.913Z,default,2026-06-19T19:07:41.552Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\default\label_2026-06-19T19-07-40-911Z_recj42sdSdihE7NFX.pdf
recj7t7SrPaB6WPEH,PRINT-260614-WPEH,product,Printed,Product_Package,,2026-06-14T21:01:51.000Z,trays,2026-06-14T21:01:56.340Z,trays,2026-06-14T21:01:57.013Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\trays\label_2026-06-14T21-01-56-339Z_recj7t7SrPaB6WPEH.pdf
reckf6nA58EoH3T96,PRINT-260716-3T96,lot,Printed,Bulk_Created,,2026-07-16T19:32:17.000Z,default,2026-07-16T19:32:22.392Z,default,2026-07-16T19:32:23.026Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\default\label_2026-07-16T19-32-22-390Z_reckf6nA58EoH3T96.pdf
reclMe07Cavzkq2nR,PRINT-260605-q2nR,product,Printed,Product_Package,,2026-06-05T19:30:02.000Z,default,2026-06-05T19:30:10.479Z,default,2026-06-05T19:30:11.184Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\default\label_2026-06-05T19-30-10-477Z_reclMe07Cavzkq2nR.pdf
recls5p3S3VI7NYRd,PRINT-260604-NYRd,product,Printed,Product_Package,,2026-06-04T15:59:34.000Z,default,2026-06-04T15:59:39.107Z,default,2026-06-04T15:59:42.974Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\default\label_2026-06-04T15-59-39-104Z_recls5p3S3VI7NYRd.pdf
recmkywoL8QC0UQen,PRINT-260605-UQen,product,Printed,Product_Package,,2026-06-05T19:28:24.000Z,default,2026-06-05T19:29:15.136Z,default,2026-06-05T19:29:15.770Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\default\label_2026-06-05T19-29-15-133Z_recmkywoL8QC0UQen.pdf
recmsaWPeaKsdS3Ao,PRINT-260713-S3Ao,product,Printed,Product_Package_Sample,,2026-07-13T22:25:51.000Z,default,2026-07-13T22:26:04.658Z,default,2026-07-13T22:26:05.292Z,C:\mushroomprocess\MushroomProcess\print-daemon\logs\default\label_2026-07-13T22-26-04-656Z_recmsaWPeaKsdS3Ao.pdf
